268.5	0.252022
269.0	0.256976
269.5	0.262239
270.0	0.267916
270.5	0.274045
271.0	0.280584
271.5	0.287357
272.0	0.294060
272.5	0.300375
273.0	0.306110
273.5	0.311266
274.0	0.316013
274.5	0.320588
275.0	0.325153
275.5	0.329729
276.0	0.334262
276.5	0.338744
277.0	0.343309
277.5	0.348190
278.0	0.353610
278.5	0.359678
279.0	0.366351
279.5	0.373421
280.0	0.380616
280.5	0.387749
281.0	0.394850
281.5	0.402105
282.0	0.409640
282.5	0.417308
283.0	0.424704
283.5	0.431388
284.0	0.437131
284.5	0.441997
285.0	0.446246
285.5	0.450165
286.0	0.453931
286.5	0.457530
287.0	0.460815
287.5	0.463678
288.0	0.466215
288.5	0.468700
289.0	0.471424
289.5	0.474506
290.0	0.477840
290.5	0.481153
291.0	0.484133
291.5	0.486597
292.0	0.488659
292.5	0.490755
293.0	0.493408
293.5	0.496905
294.0	0.501107
294.5	0.505594
295.0	0.509979
295.5	0.514087
296.0	0.517851
296.5	0.521090
297.0	0.523447
297.5	0.524557
298.0	0.524276
298.5	0.522793
299.0	0.520599
299.5	0.518320
300.0	0.516518
300.5	0.515575
301.0	0.515685
301.5	0.516901
302.0	0.519126
302.5	0.522106
303.0	0.525482
303.5	0.528907
304.0	0.532095
304.5	0.534857
305.0	0.537159
305.5	0.539193
306.0	0.541325
306.5	0.543910
307.0	0.547151
307.5	0.551047
308.0	0.555457
308.5	0.560178
309.0	0.565005
309.5	0.569802
310.0	0.574515
310.5	0.579129
311.0	0.583599
311.5	0.587873
312.0	0.591941
312.5	0.595864
313.0	0.599742
313.5	0.603726
314.0	0.608067
314.5	0.613079
315.0	0.618986
315.5	0.625796
316.0	0.633285
316.5	0.641105
317.0	0.648913
317.5	0.656498
318.0	0.663902
318.5	0.671352
319.0	0.679034
319.5	0.686885
320.0	0.694636
320.5	0.702078
321.0	0.709223
321.5	0.716249
322.0	0.723308
322.5	0.730440
323.0	0.737637
323.5	0.744962
324.0	0.752562
324.5	0.760554
325.0	0.768844
325.5	0.777054
326.0	0.784642
326.5	0.791200
327.0	0.796699
327.5	0.801576
328.0	0.806527
328.5	0.812166
329.0	0.818776
329.5	0.826269
330.0	0.834318
330.5	0.842484
331.0	0.850234
331.5	0.856998
332.0	0.862370
332.5	0.866401
333.0	0.869666
333.5	0.873012
334.0	0.877099
334.5	0.882094
335.0	0.887659
335.5	0.893209
336.0	0.898258
336.5	0.902706
337.0	0.906848
337.5	0.911041
338.0	0.915317
338.5	0.919285
339.0	0.922482
339.5	0.924776
340.0	0.926485
340.5	0.928105
341.0	0.929959
341.5	0.932050
342.0	0.934165
342.5	0.936102
343.0	0.937798
343.5	0.939300
344.0	0.940699
344.5	0.942111
345.0	0.943667
345.5	0.945441
346.0	0.947351
346.5	0.949112
347.0	0.950380
347.5	0.950952
348.0	0.950912
348.5	0.950548
349.0	0.950147
349.5	0.949832
350.0	0.949547
350.5	0.949165
351.0	0.948611
351.5	0.947944
352.0	0.947356
352.5	0.947129
353.0	0.947507
353.5	0.948585
354.0	0.950250
354.5	0.952207
355.0	0.954088
355.5	0.955536
356.0	0.956308
356.5	0.956391
357.0	0.956052
357.5	0.955719
358.0	0.955736
358.5	0.956203
359.0	0.956963
359.5	0.957715
360.0	0.958111
360.5	0.957883
361.0	0.956973
361.5	0.955604
362.0	0.954132
362.5	0.952788
363.0	0.951506
363.5	0.950026
364.0	0.948172
364.5	0.946020
365.0	0.943772
365.5	0.941513
366.0	0.939141
366.5	0.936551
367.0	0.933819
367.5	0.931132
368.0	0.928620
368.5	0.926344
369.0	0.924428
369.5	0.923056
370.0	0.922250
370.5	0.921674
371.0	0.920762
371.5	0.919114
372.0	0.916861
372.5	0.914626
373.0	0.913121
373.5	0.912684
374.0	0.913129
374.5	0.914013
375.0	0.915019
375.5	0.916131
376.0	0.917506
376.5	0.919228
377.0	0.921204
377.5	0.923251
378.0	0.925283
378.5	0.927404
379.0	0.929885
379.5	0.933034
380.0	0.937025
380.5	0.941715
381.0	0.946610
381.5	0.951073
382.0	0.954713
382.5	0.957620
383.0	0.960294
383.5	0.963336
384.0	0.967134
384.5	0.971707
385.0	0.976748
385.5	0.981797
386.0	0.986404
386.5	0.990249
387.0	0.993200
387.5	0.995327
388.0	0.996844
388.5	0.997998
389.0	0.998967
389.5	0.999846
390.0	1.000728
390.5	1.001761
391.0	1.003120
391.5	1.004866
392.0	1.006832
392.5	1.008628
393.0	1.009796
393.5	1.010000
394.0	1.009109
394.5	1.007196
395.0	1.004456
395.5	1.001182
396.0	0.997682
396.5	0.994211
397.0	0.990908
397.5	0.987799
398.0	0.984856
398.5	0.982098
399.0	0.979641
399.5	0.977665
400.0	0.976294
400.5	0.974172
401.0	0.971257
401.5	0.968665
402.0	0.966089
402.5	0.963239
403.0	0.961174
403.5	0.961542
404.0	0.961996
404.5	0.960263
405.0	0.958025
405.5	0.956255
406.0	0.954631
406.5	0.952840
407.0	0.951805
407.5	0.953010
408.0	0.954294
408.5	0.953559
409.0	0.952337
409.5	0.951520
410.0	0.950814
410.5	0.950236
411.0	0.949819
411.5	0.949598
412.0	0.949616
412.5	0.949903
413.0	0.950478
413.5	0.951344
414.0	0.952493
414.5	0.953912
415.0	0.955565
415.5	0.957387
416.0	0.959264
416.5	0.961041
417.0	0.962542
417.5	0.963601
418.0	0.964100
418.5	0.963969
419.0	0.963187
419.5	0.962009
420.0	0.959743
420.5	0.955300
421.0	0.950565
421.5	0.947390
422.0	0.944823
422.5	0.942642
423.0	0.940589
423.5	0.937677
424.0	0.935556
424.5	0.935974
425.0	0.937118
425.5	0.937186
426.0	0.937812
426.5	0.940518
427.0	0.943368
427.5	0.944466
428.0	0.945346
428.5	0.947348
429.0	0.949358
429.5	0.950938
430.0	0.951684
430.5	0.950810
431.0	0.949187
431.5	0.947474
432.0	0.945538
432.5	0.943451
433.0	0.941281
433.5	0.939075
434.0	0.936857
434.5	0.934453
435.0	0.932415
435.5	0.931627
436.0	0.930756
436.5	0.928500
437.0	0.925738
437.5	0.922969
438.0	0.919990
438.5	0.916787
439.0	0.913360
439.5	0.909718
440.0	0.905882
440.5	0.901896
441.0	0.897834
441.5	0.893801
442.0	0.889918
442.5	0.886459
443.0	0.883041
443.5	0.878961
444.0	0.875338
444.5	0.873213
445.0	0.871792
445.5	0.870577
446.0	0.869637
446.5	0.868855
447.0	0.868092
447.5	0.867356
448.0	0.866111
448.5	0.863596
449.0	0.860778
449.5	0.858749
450.0	0.856404
450.5	0.852700
451.0	0.848797
451.5	0.845834
452.0	0.842842
452.5	0.839025
453.0	0.835136
453.5	0.831615
454.0	0.828359
454.5	0.825251
455.0	0.822655
455.5	0.821148
456.0	0.819843
456.5	0.817867
457.0	0.815776
457.5	0.813870
458.0	0.811985
458.5	0.809973
459.0	0.808159
459.5	0.807200
460.0	0.805954
460.5	0.803084
461.0	0.799927
461.5	0.797537
462.0	0.795216
462.5	0.792724
463.0	0.789836
463.5	0.786037
464.0	0.782070
464.5	0.778648
465.0	0.775262
465.5	0.771734
466.0	0.767913
466.5	0.763392
467.0	0.758941
467.5	0.755297
468.0	0.752032
468.5	0.748993
469.0	0.746016
469.5	0.742659
470.0	0.739567
470.5	0.737437
471.0	0.735535
471.5	0.733139
472.0	0.730928
472.5	0.729548
473.0	0.728273
473.5	0.726487
474.0	0.724606
474.5	0.722792
475.0	0.721199
475.5	0.720215
476.0	0.719242
476.5	0.717608
477.0	0.715931
477.5	0.714810
478.0	0.713581
478.5	0.711690
479.0	0.709528
479.5	0.707331
480.0	0.705028
480.5	0.702713
481.0	0.700191
481.5	0.697219
482.0	0.694151
482.5	0.691187
483.0	0.688506
483.5	0.686481
484.0	0.684621
484.5	0.682445
485.0	0.680301
485.5	0.678308
486.0	0.676570
486.5	0.675371
487.0	0.674185
487.5	0.672502
488.0	0.670619
488.5	0.668639
489.0	0.666678
489.5	0.665042
490.0	0.663280
490.5	0.660956
491.0	0.658389
491.5	0.655766
492.0	0.653031
492.5	0.650194
493.0	0.647267
493.5	0.644260
494.0	0.641182
494.5	0.637982
495.0	0.634838
495.5	0.632039
496.0	0.629209
496.5	0.625996
497.0	0.622722
497.5	0.619588
498.0	0.616569
498.5	0.613683
499.0	0.610937
499.5	0.608334
500.0	0.605869
500.5	0.603533
501.0	0.601310
501.5	0.599224
502.0	0.597099
502.5	0.594662
503.0	0.592236
503.5	0.590138
504.0	0.588111
504.5	0.586057
505.0	0.583879
505.5	0.581348
506.0	0.578791
506.5	0.576521
507.0	0.574305
507.5	0.572008
508.0	0.569680
508.5	0.567365
509.0	0.564935
509.5	0.562181
510.0	0.559406
510.5	0.556940
511.0	0.554439
511.5	0.551567
512.0	0.548655
512.5	0.546020
513.0	0.543335
513.5	0.540288
514.0	0.537199
514.5	0.534379
515.0	0.531514
515.5	0.528302
516.0	0.525053
516.5	0.522066
517.0	0.519043
517.5	0.515706
518.0	0.512356
518.5	0.509280
519.0	0.506195
519.5	0.502857
520.0	0.499439
520.5	0.495996
521.0	0.492567
521.5	0.489281
522.0	0.485864
522.5	0.482061
523.0	0.478019
523.5	0.473823
524.0	0.469439
524.5	0.464869
525.0	0.460117
525.5	0.455162
526.0	0.450108
526.5	0.445121
527.0	0.440031
527.5	0.434683
528.0	0.429260
528.5	0.423869
529.0	0.418497
529.5	0.413150
530.0	0.407826
530.5	0.402519
531.0	0.397216
531.5	0.391903
532.0	0.386563
532.5	0.381182
533.0	0.375750
533.5	0.370264
534.0	0.364722
534.5	0.359129
535.0	0.353495
535.5	0.347843
536.0	0.342212
536.5	0.336659
537.0	0.331249
537.5	0.326060
538.0	0.321084
538.5	0.316258
539.0	0.311727
539.5	0.307611
540.0	0.303810
540.5	0.300253
541.0	0.296921
541.5	0.293763
542.0	0.290715
542.5	0.287709
543.0	0.284691
543.5	0.281621
544.0	0.278481
544.5	0.275263
545.0	0.271970
545.5	0.268614
546.0	0.265218
546.5	0.261815
547.0	0.258444
547.5	0.255145
548.0	0.251949
548.5	0.248887
549.0	0.245932
549.5	0.243024
550.0	0.240253
550.5	0.237698
551.0	0.235287
551.5	0.232967
552.0	0.230730
552.5	0.228566
553.0	0.226420
553.5	0.224225
554.0	0.222052
554.5	0.219975
555.0	0.217939
555.5	0.215917
556.0	0.213934
556.5	0.212015
557.0	0.210149
557.5	0.208303
558.0	0.206558
558.5	0.204991
559.0	0.203552
559.5	0.202210
560.0	0.200973
560.5	0.199830
561.0	0.198768
561.5	0.197774
562.0	0.196793
562.5	0.195752
563.0	0.194694
563.5	0.193664
564.0	0.192609
564.5	0.191498
565.0	0.190338
565.5	0.189125
566.0	0.187856
566.5	0.186526
567.0	0.185132
567.5	0.183681
568.0	0.182149
568.5	0.180501
569.0	0.178796
569.5	0.177106
570.0	0.175350
570.5	0.173448
571.0	0.171513
571.5	0.169650
572.0	0.167824
572.5	0.166013
573.0	0.164277
573.5	0.162646
574.0	0.161139
574.5	0.159789
575.0	0.158545
575.5	0.157350
576.0	0.156219
576.5	0.155138
577.0	0.154084
577.5	0.153055
578.0	0.151980
578.5	0.150797
579.0	0.149530
579.5	0.148176
580.0	0.146784
580.5	0.145432
581.0	0.144041
581.5	0.142546
582.0	0.141024
582.5	0.139539
583.0	0.138064
583.5	0.136569
584.0	0.135104
584.5	0.133713
585.0	0.132356
585.5	0.130996
586.0	0.129677
586.5	0.128438
587.0	0.127257
587.5	0.126129
588.0	0.125043
588.5	0.123977
589.0	0.122964
589.5	0.122038
590.0	0.121156
590.5	0.120279
591.0	0.119412
591.5	0.118545
592.0	0.117648
592.5	0.116693
593.0	0.115661
593.5	0.114539
594.0	0.113324
594.5	0.112009
595.0	0.110613
595.5	0.109167
596.0	0.107667
596.5	0.106120
597.0	0.104587
597.5	0.103119
598.0	0.101744
598.5	0.100482
599.0	0.099343
599.5	0.098329
600.0	0.097435
600.5	0.096649
601.0	0.095947
601.5	0.095294
602.0	0.094648
602.5	0.093963
603.0	0.093216
603.5	0.092400
604.0	0.091481
604.5	0.090435
605.0	0.089280
605.5	0.088036
606.0	0.086718
606.5	0.085354
607.0	0.083978
607.5	0.082624
608.0	0.081321
608.5	0.080088
609.0	0.078933
609.5	0.077861
610.0	0.076870
610.5	0.075953
611.0	0.075109
611.5	0.074332
612.0	0.073587
612.5	0.072840
613.0	0.072084
613.5	0.071316
614.0	0.070527
614.5	0.069713
615.0	0.068876
615.5	0.068013
616.0	0.067127
616.5	0.066219
617.0	0.065292
617.5	0.064347
618.0	0.063395
618.5	0.062447
619.0	0.061491
619.5	0.060518
620.0	0.059538
620.5	0.058564
621.0	0.057602
621.5	0.056666
622.0	0.055770
622.5	0.054929
623.0	0.054153
623.5	0.053446
624.0	0.052812
624.5	0.052250
625.0	0.051756
625.5	0.051323
626.0	0.050938
626.5	0.050579
627.0	0.050221
627.5	0.049840
628.0	0.049420
628.5	0.048953
629.0	0.048424
629.5	0.047823
630.0	0.047156
630.5	0.046434
631.0	0.045663
631.5	0.044859
632.0	0.044040
632.5	0.043225
633.0	0.042428
633.5	0.041660
634.0	0.040927
634.5	0.040232
635.0	0.039575
635.5	0.038956
636.0	0.038374
636.5	0.037827
637.0	0.037312
637.5	0.036825
638.0	0.036361
638.5	0.035918
639.0	0.035494
639.5	0.035086
640.0	0.034696
640.5	0.034324
641.0	0.033970
641.5	0.033635
642.0	0.033320
642.5	0.033023
643.0	0.032747
643.5	0.032493
644.0	0.032256
644.5	0.032030
645.0	0.031820
645.5	0.031627
646.0	0.031451
646.5	0.031296
647.0	0.031156
647.5	0.031025
648.0	0.030904
648.5	0.030795
649.0	0.030697
649.5	0.030612
650.0	0.030534
650.5	0.030459
651.0	0.030384
651.5	0.030307
652.0	0.030222
652.5	0.030126
653.0	0.030010
653.5	0.029869
654.0	0.029704
654.5	0.029520
655.0	0.029312
655.5	0.029077
656.0	0.028820
656.5	0.028546
657.0	0.028254
657.5	0.027943
658.0	0.027618
658.5	0.027285
659.0	0.026944
659.5	0.026600
660.0	0.026250
660.5	0.025893
661.0	0.025537
661.5	0.025187
662.0	0.024851
662.5	0.024534
663.0	0.024243
663.5	0.023982
664.0	0.023749
664.5	0.023543
665.0	0.023365
665.5	0.023215
666.0	0.023091
666.5	0.022990
667.0	0.022907
667.5	0.022837
668.0	0.022776
668.5	0.022721
669.0	0.022669
669.5	0.022618
670.0	0.022567
670.5	0.022513
671.0	0.022446
671.5	0.022356
672.0	0.022231
672.5	0.022057
673.0	0.021831
673.5	0.021550
674.0	0.021210
674.5	0.020809
675.0	0.020353
675.5	0.019850
676.0	0.019310
676.5	0.018749
677.0	0.018191
677.5	0.017658
678.0	0.017166
678.5	0.016725
679.0	0.016342
679.5	0.016021
680.0	0.015760
680.5	0.015556
681.0	0.015405
681.5	0.015300
682.0	0.015232
682.5	0.015189
683.0	0.015161
683.5	0.015141
684.0	0.015125
684.5	0.015110
685.0	0.015096
685.5	0.015083
686.0	0.015071
686.5	0.015059
687.0	0.015048
687.5	0.015038
688.0	0.015027
688.5	0.015017
689.0	0.015006
689.5	0.014996
690.0	0.014986
690.5	0.014977
691.0	0.014969
691.5	0.014961
692.0	0.014953
692.5	0.014944
693.0	0.014935
693.5	0.014927
694.0	0.014919
694.5	0.014911
695.0	0.014903
695.5	0.014895
696.0	0.014887
696.5	0.014880
697.0	0.014872
697.5	0.014863
698.0	0.014854
698.5	0.014846
699.0	0.014839
699.5	0.014831
700.0	0.014823
